TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100528,20100603,20.418,1.0,479.402,298.782,0.988095,351.151,1.0,10.974,1.0,96.952,1.0,3.592,1.0,3.158,1.0,0.264440025253,0.944444444444,144.73125,1.0,570.18844697,0.986111111111,199.015986111,1.0,76.2527777778,1.0,65.8994016249,0.958333333333,431.939590278,1.0,413.005,1.0,19.854,1.0,-9999,-9999,12.958,1.0,47.395,0.982143,51.3262,1.65533,80.7469,0.970238,87.4444,2.4775,2.10412,0.869048,0.10944,1.81222,1.99565,2.19304,0.964286,0.958333,0.886905,3.19121,2.92109,3.22704,3.45618,1.24011,1.07194,1.23331,1.27555,1.35923,1.53025,1.67571,1.83797,0.431701,0.282746,0.349612,0.402508,-9999,-9999
20100604,20100610,21.905,1.0,484.38,272.302,1.0,378.328,1.0,8.828,1.0,96.924,1.0,8.201,1.0,3.161,1.0,0.264116161616,0.972222222222,171.23125,1.0,568.124305556,1.0,227.080576389,1.0,63.2722222222,1.0,60.1200537989,0.909722222222,436.936111111,1.0,407.538,1.0,21.539,1.0,-9999,-9999,15.7262,1.0,86.7768,0.982143,99.9789,2.50378,40.5389,0.988095,46.7064,2.18152,2.23999,0.916667,0.178078,1.9946,2.15224,2.22279,0.964286,0.958333,0.886905,4.58291,4.06261,4.58291,4.8113,2.39703,2.1024,2.42663,2.58286,3.40438,2.7359,2.97076,3.73264,1.98022,1.53135,1.64758,2.02428,-9999,-9999
20100611,20100617,22.403,1.0,487.332,263.38,1.0,390.17,1.0,7.036,1.0,97.061,1.0,7.039,1.0,3.203,1.0,0.291111111111,1.0,166.409729167,1.0,500.623618056,1.0,282.829180556,1.0,40.2291666667,1.0,43.9465486111,1.0,432.207645833,1.0,398.145,1.0,22.697,1.0,-9999,-9999,14.3196,1.0,96.8369,0.994048,112.811,2.7036,38.3847,0.994048,44.7165,2.0595,0.387704,1.0,0.212748,0.251404,0.300763,0.380707,0.994048,0.994048,0.964286,5.38938,5.37493,5.40914,5.48695,5.08963,5.0616,5.16822,5.2082,5.26962,4.65709,5.12911,5.68884,5.14722,4.78716,5.02643,5.3153,-9999,-9999
20100618,20100624,22.692,1.0,488.239,263.693,1.0,382.006,1.0,5.211,1.0,97.291,0.994048,11.539,1.0,3.342,1.0,0.35912192029,0.958333333333,164.998618056,1.0,485.702083333,1.0,207.857638889,1.0,26.5243055556,1.0,40.551486413,0.979166666667,431.899305556,1.0,400.214,1.0,23.183,1.0,-9999,-9999,10.8807,1.0,115.156,0.994048,133.823,2.64115,21.5067,1.0,24.993,1.72687,-1.91017,0.982143,0.21894,-1.92155,-1.90927,-1.8637,0.988095,0.964286,0.970238,8.04565,7.7916,7.9495,8.14515,9.881,9.71072,9.87296,10.0311,4.86996,5.18619,5.39727,5.59721,8.53777,8.40083,8.58683,8.68718,-9999,-9999
20100625,20100701,23.833,1.0,487.104,349.363,1.0,364.192,1.0,9.251,1.0,97.31,1.0,0.145,1.0,3.643,1.0,0.35717897093,0.909722222222,213.209722222,1.0,684.11875,1.0,165.531256944,1.0,30.4618055556,1.0,62.5350924776,0.972222222222,439.734027778,1.0,394.305,1.0,24.513,1.0,-9999,-9999,9.50239,1.0,125.494,1.0,145.465,2.76883,49.8864,0.994048,57.8254,2.33039,-7.11349,0.988095,0.249267,-7.45649,-7.10914,-6.87988,0.994048,0.988095,0.89881,9.21137,8.54127,9.21125,9.47189,16.1946,16.0078,16.1787,16.3039,6.17196,5.68352,6.16484,6.36524,14.5021,14.1323,14.3988,14.5021,-9999,-9999
20100702,20100708,22.737,1.0,483.948,220.703,1.0,393.363,1.0,4.248,1.0,97.198,1.0,5.225,1.0,3.031,1.0,0.337109903382,0.972222222222,138.825708333,1.0,415.201388889,1.0,254.634027778,1.0,15.4590277778,1.0,39.1870119048,0.979166666667,431.290972222,1.0,403.665,1.0,23.653,1.0,-9999,-9999,4.86147,1.0,89.0792,1.0,111.424,2.02587,21.9647,0.994048,27.4743,1.8795,-6.8026,0.97619,0.282865,-6.89009,-6.81807,-6.73901,0.994048,0.97619,0.982143,9.09725,8.75883,9.09725,9.12104,15.7509,15.6114,15.801,15.9384,11.0877,8.8061,9.26038,10.9686,16.5179,15.0612,15.3728,16.5179,-9999,-9999
20100709,20100715,23.486,1.0,478.81,294.071,1.0,390.512,1.0,5.35,1.0,97.024,1.0,13.934,1.0,2.456,1.0,0.320220793461,0.923611111111,197.898738829,0.993055555556,566.063194444,1.0,195.890284722,1.0,17.9708333333,1.0,50.95,1.0,432.861111111,1.0,406.671,1.0,23.936,1.0,-9999,-9999,6.2368,1.0,137.168,1.0,176.042,2.39178,13.89,0.970238,17.8265,1.53596,-10.0267,0.958333,0.315416,-10.7533,-10.3111,-9.69733,0.982143,0.970238,0.940476,10.3026,9.25237,10.2441,10.3027,20.6512,19.8695,20.2154,20.3821,8.10839,7.88009,8.10839,8.68357,19.1029,19.1029,19.3692,19.4555,-9999,-9999
20100716,20100722,25.517,1.0,471.748,293.671,1.0,407.645,1.0,4.776,1.0,97.043,1.0,3.447,1.0,2.517,1.0,0.295696126639,0.972222222222,201.927083333,1.0,568.963194444,1.0,218.413888889,1.0,17.8763888889,1.0,50.0208333333,1.0,442.625694444,1.0,409.305,1.0,25.423,1.0,-9999,-9999,7.73509,1.0,142.532,0.994048,182.687,2.24574,11.2792,0.994048,14.4569,1.60549,-11.0701,0.994048,0.293826,-11.152,-11.1235,-11.0917,1.0,1.0,1.0,10.565,10.2654,10.5186,10.7294,21.7332,21.3794,21.7222,21.8644,11.2137,11.2137,11.5446,12.6291,22.1769,22.2978,22.392,22.587,-9999,-9999
20100723,20100729,24.589,1.0,462.836,277.722,1.0,396.167,1.0,5.043,1.0,97.329,1.0,0.472,1.0,2.367,1.0,0.309642995077,0.854166666667,182.027798611,1.0,545.41875,1.0,270.934027778,1.0,18.7958333333,1.0,49.5166666667,1.0,439.638888889,1.0,401.776,1.0,24.861,1.0,-9999,-9999,2.53155,1.0,121.222,0.988095,155.736,1.89194,21.0238,0.994048,27.0095,1.61859,-10.5451,0.910714,0.29057,-10.7869,-10.6353,-10.6022,0.964286,0.910714,0.910714,10.4173,10.1673,10.2639,10.418,21.0227,20.7695,21.0117,21.2057,10.6893,10.7692,11.0167,11.5522,21.5288,21.2683,21.4782,21.7111,-9999,-9999
20100730,20100805,25.082,1.0,452.16,291.025,1.0,401.063,1.0,5.09,1.0,97.101,1.0,4.572,1.0,2.174,1.0,0.301658322354,0.979166666667,202.804173611,1.0,568.395138889,1.0,206.3125,1.0,18.7631944444,1.0,46.8034861111,1.0,444.28125,1.0,412.789,1.0,25.278,1.0,-9999,-9999,3.41667,1.0,131.025,1.0,173.122,1.90234,20.0387,1.0,26.477,1.83137,-8.73065,0.928571,0.279981,-9.07082,-8.83907,-8.65266,0.988095,0.946429,0.910714,10.6464,10.6164,10.666,10.7729,19.4866,19.3204,19.5416,19.7812,11.3472,11.48,11.5329,11.6331,20.373,20.1264,20.2156,20.2855,-9999,-9999
20100806,20100812,26.325,1.0,439.817,294.1,1.0,404.227,1.0,5.909,1.0,96.806,1.0,4.862,1.0,2.222,1.0,0.272130594629,0.611111111111,199.659729167,1.0,573.964583333,1.0,206.424305556,1.0,19.5486111111,1.0,47.5652916667,1.0,447.640277778,1.0,420.579,1.0,25.797,1.0,-9999,-9999,6.10238,1.0,137.968,0.994048,181.502,1.76721,10.6645,0.988095,14.0295,1.38875,-9.50523,0.916667,0.278486,-9.69311,-9.67274,-9.48967,0.982143,0.982143,0.988095,9.21279,9.12481,9.32604,9.55242,18.7827,18.6215,18.9854,19.1786,10.5521,9.57558,10.435,11.0074,20.1759,19.3272,19.9752,20.506,-9999,-9999
20100813,20100819,21.963,1.0,425.916,226.43,1.0,382.396,1.0,4.776,1.0,97.162,1.0,8.382,1.0,2.156,1.0,0.255147342995,0.986111111111,150.377784722,1.0,436.871534722,1.0,186.025701389,1.0,15.7694444444,1.0,38.1173611111,1.0,421.533333333,1.0,409.044,1.0,23.255,1.0,-9999,-9999,-1.88273,1.0,101.496,0.994048,140.087,1.51963,9.35875,0.970238,12.9172,1.25287,-5.97725,0.916667,0.240018,-6.3291,-6.21591,-5.99394,0.934524,0.952381,0.904762,9.51922,8.67295,9.36282,9.51747,15.645,14.9637,15.4724,15.5919,9.63924,8.34365,9.38931,9.63924,15.2397,15.297,15.6338,15.837,-9999,-9999
20100820,20100826,22.604,1.0,410.58,279.444,1.0,372.21,1.0,6.257,1.0,97.438,1.0,3.629,1.0,2.282,1.0,0.277587642732,0.965277777778,179.740979167,1.0,562.150006944,1.0,166.338895833,1.0,20.0798680556,1.0,46.1597222222,1.0,428.927083333,1.0,424.57,1.0,23.063,1.0,-9999,-9999,-1.48929,1.0,119.161,0.952381,154.365,1.85662,17.7925,0.982143,23.0491,1.35631,-7.01369,0.922619,0.322129,-7.30559,-7.22526,-7.1013,0.803571,0.952381,0.952381,7.80762,7.83111,8.01168,8.19683,14.9115,15.0738,15.2068,15.5788,7.38488,7.70509,7.93321,8.04046,15.108,15.3846,15.4104,15.6595,-9999,-9999
20100827,20100902,22.381,1.0,393.945,219.879,1.0,370.723,1.0,7.197,1.0,97.012,1.0,4.717,1.0,3.408,1.0,0.437430555556,1.0,133.9243125,1.0,474.495138889,1.0,185.138208333,1.0,20.5180555556,1.0,44.6589975845,0.986111111111,430.167361111,1.0,386.879,1.0,21.921,1.0,-9999,-9999,-0.239875,1.0,104.383,1.0,130.189,1.67373,-5.60789,0.994048,-6.99429,1.45549,-4.58519,0.97619,0.323257,-4.57319,-4.4974,-4.42823,0.97619,0.952381,1.0,6.85356,6.8882,7.04738,7.13058,11.3837,11.4191,11.5283,11.6087,7.35569,7.33999,7.65453,7.90612,11.6722,11.7075,11.7672,11.9748,-9999,-9999
20100903,20100909,17.939,1.0,376.167,229.22,1.0,341.437,1.0,6.313,1.0,97.152,1.0,0.109,1.0,3.198,1.0,0.391054951691,0.979166666667,129.599326389,1.0,484.936111111,1.0,141.859027778,1.0,23.3819513889,1.0,58.2326524645,0.798611111111,399.020833333,1.0,402.772,1.0,18.626,1.0,-9999,-9999,-3.24583,1.0,83.2446,1.0,99.573,1.47717,24.6321,0.994048,29.4637,1.5402,-3.12953,0.982143,0.428434,-3.12866,-3.09609,-3.07268,0.982143,0.982143,0.97619,4.86942,4.86953,4.90204,4.94122,7.96609,7.96551,8.01136,8.05586,4.97023,4.94583,5.02642,5.08315,8.27808,8.43167,8.57598,8.62309,-9999,-9999
20100910,20100916,18.883,1.0,357.422,186.56,1.0,362.461,1.0,4.961,1.0,97.264,0.964286,7.293,1.0,2.718,1.0,0.288376423395,0.583333333333,112.645840278,0.993055555556,398.140277778,1.0,136.9743125,1.0,30.5569444444,1.0,40.1068320048,0.958333333333,412.4375,0.993055555556,456.601,1.0,17.885,1.0,-9999,-9999,7.65722,1.0,53.1205,0.946429,58.7547,2.05214,31.9412,0.940476,35.329,1.60046,0.441664,0.815476,0.244624,-0.0343578,0.324195,0.401289,0.845238,0.797619,0.815476,4.55045,4.09046,4.54734,4.55141,4.18778,4.10692,4.15503,4.2509,5.90808,5.95298,6.59311,6.94041,6.19584,6.17999,6.58043,6.89831,-9999,-9999
20100917,20100923,18.572,1.0,337.911,131.775,1.0,381.173,1.0,4.254,1.0,97.093,0.958333,6.64,1.0,4.482,1.0,0.349292881619,0.944444444444,80.7826458333,1.0,283.531256944,1.0,168.190972222,1.0,41.4368125,1.0,37.1483333333,0.972222222222,408.309722222,1.0,394.088,1.0,18.356,1.0,-9999,-9999,4.27923,1.0,43.0302,0.982143,48.6265,2.09586,16.4285,0.97619,18.5651,1.3815,4.25513,0.833333,0.125631,3.92583,4.00693,4.38924,0.863095,0.785714,0.833333,5.4777,5.14032,5.35959,5.48114,1.36677,1.09242,1.2057,1.22746,6.68656,6.78421,6.91411,7.11109,2.08263,2.00412,2.25823,2.32694,-9999,-9999
20100924,20100930,15.251,1.0,317.867,207.488,1.0,313.308,1.0,6.525,1.0,97.491,1.0,1.234,1.0,2.688,1.0,0.23310907993,0.951388888889,80.7458333333,1.0,386.804861111,1.0,113.334027778,1.0,57.05625,1.0,54.4152512168,0.902777777778,389.969444444,1.0,407.57,1.0,16.186,1.0,-9999,-9999,-6.96845,1.0,42.6196,0.994048,46.048,1.91641,38.1669,0.994048,41.2371,1.62276,3.65131,0.97619,0.125821,3.26264,3.49745,3.98938,0.994048,0.988095,0.970238,3.58415,3.13379,3.58415,3.65634,-0.126255,-0.26333,-0.195476,-0.112732,3.72877,3.68506,4.03642,4.06691,0.109139,0.0529847,0.067856,0.141189,-9999,-9999
20101001,20101007,12.808,1.0,297.552,217.432,1.0,293.546,1.0,7.417,1.0,98.244,0.994048,0.0,1.0,3.009,1.0,0.221431206475,0.923611111111,76.1592762681,0.993055555556,427.225694444,1.0,90.4090277778,1.0,60.3555625,1.0,62.9972605124,0.902777777778,378.048067633,0.993055555556,407.856,1.0,13.844,1.0,-9999,-9999,-4.7619,1.0,23.8778,0.988095,24.2763,1.18016,53.42,0.97619,54.3115,1.65845,1.73896,0.952381,0.108643,1.54066,1.69306,1.75959,0.988095,0.958333,0.958333,1.97249,1.78609,1.89528,2.00939,0.335333,0.200935,0.272897,0.354622,2.38066,2.17627,2.29035,2.47129,0.0,0.0,0.0121904,0.0416434,-9999,-9999
20101008,20101014,15.381,1.0,277.263,175.682,1.0,318.757,1.0,8.485,1.0,97.551,1.0,0.036,1.0,2.728,1.0,0.208366703897,0.902777777778,57.9069746377,0.993055555556,344.047916667,1.0,139.167361111,1.0,50.6666666667,1.0,44.916078373,0.979166666667,393.933665459,0.993055555556,411.501,1.0,15.68,1.0,-9999,-9999,3.49885,0.994048,18.3609,0.964286,18.9991,0.655401,35.1433,0.970238,36.3648,1.40038,1.72637,0.714286,0.105533,1.59474,1.70443,1.75667,0.821429,0.892857,0.595238,1.42601,1.42549,1.64786,1.76782,-0.196911,-0.18533,-0.140182,0.122339,1.73854,1.43854,1.5131,1.73583,0.0,0.0,0.0127458,0.0409954,-9999,-9999
20101015,20101021,10.934,1.0,257.329,177.563,1.0,284.914,1.0,7.507,1.0,97.633,1.0,0.0,1.0,2.663,1.0,0.169685858586,0.861111111111,50.6666805556,1.0,351.323611111,1.0,113.598611111,1.0,54.4972222222,1.0,46.4798611111,1.0,366.544444444,1.0,405.829,1.0,11.803,1.0,-9999,-9999,-1.81069,1.0,14.1566,0.988095,14.1887,1.0089,37.2796,0.958333,37.3642,1.56106,1.52637,0.696429,0.0933523,1.2504,1.43569,1.72669,0.839286,0.732143,0.583333,1.10493,0.833223,1.2767,1.46822,-0.312563,-0.380508,-0.254919,-0.164402,1.41996,1.05886,1.11034,1.1787,0.114249,0.0,0.0,0.0462136,-9999,-9999
20101022,20101028,11.381,1.0,238.1,116.196,1.0,311.202,1.0,4.522,1.0,96.486,1.0,0.871,1.0,5.22,1.0,0.340820910973,0.972222222222,33.1868055556,1.0,213.190979167,1.0,131.1243125,1.0,30.2916736111,1.0,24.9680694444,1.0,371.395833333,1.0,395.899,1.0,10.623,1.0,-9999,-9999,-7.36845,1.0,43.4964,0.97619,44.8517,2.07747,1.84577,0.994048,1.90328,1.82275,2.09107,0.994048,0.0765584,1.95981,2.02608,2.18976,1.0,0.994048,0.97619,1.89985,1.75947,1.89985,2.06975,-0.179721,-0.186609,-0.154055,-0.107184,1.21729,0.889839,1.01095,1.05784,0.100247,0.0,0.0,0.0370365,-9999,-9999
20101029,20101104,7.993,1.0,219.942,141.12,1.0,271.959,1.0,5.555,1.0,98.084,1.0,0.0,1.0,3.605,1.0,0.232296238785,0.965277777778,48.4847222222,1.0,274.611805556,1.0,93.5277777778,1.0,18.2986111111,1.0,16.6979236111,1.0,350.497916667,1.0,399.73,1.0,7.989,1.0,-9999,-9999,-5.27381,1.0,30.3292,0.994048,35.2262,1.50439,15.4821,0.982143,17.9818,1.83104,1.56074,0.964286,0.0537806,1.37644,1.49365,1.60801,0.994048,0.97619,0.970238,1.2453,1.17527,1.23313,1.27066,-0.250828,-0.334973,-0.258358,-0.211164,0.857802,0.547886,0.708813,0.750146,0.0337418,0.0,0.0,0.0130376,-9999,-9999
20101105,20101111,8.554,1.0,203.218,126.034,1.0,284.243,1.0,5.551,1.0,97.425,1.0,0.218,1.0,3.329,1.0,0.243791035354,0.986111111111,35.9895902778,1.0,249.478472222,1.0,73.6194444444,1.0,17.7215347222,1.0,15.8285395531,0.993055555556,355.757638889,1.0,400.134,1.0,8.298,1.0,-9999,-9999,-2.54107,1.0,17.3313,0.988095,22.7954,1.15672,15.0627,1.0,19.8115,1.53108,1.10479,0.910714,0.0394356,0.974507,1.07296,1.1007,0.994048,0.928571,0.886905,0.935349,0.917416,0.935263,0.954848,-0.123098,-0.148919,-0.105478,-0.0762769,1.04355,0.685915,0.967843,1.04355,0.0542505,0.0124194,0.0542505,0.075973,-9999,-9999
20101112,20101118,2.5,1.0,188.278,96.111,1.0,270.677,1.0,1.261,1.0,97.583,1.0,5.661,1.0,3.583,1.0,0.260432669082,0.965277777778,37.1972826087,0.993055555556,185.836805556,1.0,70.7201458333,1.0,9.41666666667,1.0,8.22223611111,0.965277777778,322.8375,1.0,399.787,1.0,3.522,1.0,-9999,-9999,-15.8544,1.0,34.69,1.0,46.9526,1.63458,3.97631,1.0,5.38191,1.35313,1.59015,0.982143,0.036253,1.49123,1.57977,1.59236,0.982143,0.97619,0.982143,1.30856,1.17895,1.29045,1.31156,-0.279621,-0.307353,-0.290785,-0.28386,1.16687,0.672511,1.04866,1.16687,0.0620574,0.0365781,0.0709784,0.131239,-9999,-9999
20101119,20101125,-1.733,1.0,175.436,63.845,1.0,266.536,1.0,1.05,1.0,97.399,1.0,0.036,1.0,4.056,1.0,0.295049516908,0.993055555556,16.8500560732,0.972222222222,108.175006944,1.0,59.7097291667,1.0,6.76111805556,1.0,6.03966959972,0.972222222222,308.417361111,1.0,398.519,1.0,0.769,1.0,-9999,-9999,-16.6244,1.0,22.8838,1.0,26.867,1.01892,15.1572,1.0,17.7954,1.49304,1.20707,0.988095,0.0349673,1.17195,1.20252,1.22356,0.988095,0.988095,0.982143,1.17274,1.09123,1.17777,1.19382,-0.0199481,-0.0740711,-0.02529,-0.0190064,0.916328,0.660398,0.80134,0.916328,0.0251069,0.0143146,0.027731,0.0512981,-9999,-9999
20101126,20101202,-0.562,1.0,164.965,96.33,1.0,246.62,1.0,2.53,1.0,97.362,1.0,0.0,1.0,5.1,1.0,0.381427151954,0.979166666667,21.4611111111,1.0,178.65,1.0,66.8826388889,1.0,12.3715416667,1.0,12.4409969258,0.979166666667,307.5618125,1.0,398.072,1.0,-0.34,1.0,-9999,-9999,-9.35833,1.0,15.7067,1.0,16.0723,0.86985,15.7833,0.994048,16.1507,1.73711,0.982317,0.988095,0.0314646,0.942754,0.979163,0.998625,0.994048,0.994048,0.982143,0.944268,0.901256,0.944268,0.961378,-0.034218,-0.0430342,-0.0392225,-0.034218,0.840718,0.806411,0.840718,0.884588,0.0130207,0.00763179,0.0148045,0.027376,-9999,-9999
20101203,20101209,-4.451,1.0,157.082,92.102,1.0,240.455,1.0,1.305,1.0,98.333,1.0,0.0,1.0,2.983,1.0,0.228566880342,0.826388888889,28.2916666667,1.0,171.726358696,0.993055555556,94.4291666667,1.0,12.4333333333,1.0,12.0805555556,1.0,288.648618056,1.0,407.38,1.0,-1.792,1.0,-9999,-9999,-10.5744,1.0,7.86044,0.994048,7.8935,0.593121,31.6747,1.0,31.8079,1.46494,0.823032,0.970238,0.0263979,0.770958,0.823032,0.888285,0.982143,0.970238,0.964286,0.79639,0.726619,0.79639,0.856215,-0.0295465,-0.0489652,-0.0357171,-0.0249555,0.693447,0.672604,0.720931,0.751808,0.0,0.0,0.0,0.0,-9999,-9999
20101210,20101216,-6.672,1.0,151.951,63.248,1.0,257.485,1.0,1.224,1.0,97.636,1.0,0.036,1.0,4.98,1.0,0.395930374396,0.868055555556,17.5159791667,1.0,131.547923611,1.0,78.3319444444,1.0,29.3888958333,1.0,19.6545289855,0.972222222222,281.813208333,1.0,404.241,0.880952,-2.802,1.0,-9999,-9999,-10.2827,1.0,12.4994,0.994048,12.1971,0.653958,16.5498,0.994048,16.1495,1.44611,0.770553,0.97619,0.0255555,0.677804,0.73924,0.813924,0.994048,0.988095,0.988095,0.682672,0.581139,0.682964,0.77381,-0.057399,-0.0692135,-0.0484693,-0.0318841,0.68364,0.631546,0.696899,0.730051,0.0,0.0,0.0,0.00286459,-9999,-9999
20101217,20101223,-3.251,1.0,149.677,57.914,1.0,270.135,1.0,0.733,1.0,97.949,1.0,0.435,1.0,3.206,1.0,0.219768236715,0.965277777778,19.2173611111,1.0,123.084034722,1.0,89.3069444444,1.0,24.0027847222,1.0,14.0159722222,1.0,295.373618056,1.0,403.213,0.410714,-1.906,1.0,-9999,-9999,-6.83571,1.0,13.1712,1.0,17.1743,0.648766,6.80871,1.0,8.87809,1.07729,0.651853,0.97619,0.026171,0.613061,0.635317,0.68298,0.994048,0.982143,0.982143,0.601703,0.576841,0.601107,0.633578,-0.0318522,-0.0568687,-0.0467036,-0.0371522,0.793536,0.756137,0.799088,0.817424,0.0,0.0,0.0,0.0,-9999,-9999
20101224,20101231,-4.055,1.0,150.512,54.522,1.0,265.641,1.0,0.669,1.0,97.5,1.0,0.095,1.0,4.292,1.0,0.288842132505,0.982142857143,20.981547619,1.0,108.167857143,1.0,66.7541666667,1.0,10.2958333333,1.0,8.0316017316,0.988095238095,298.460125,1.0,399.942,0.953125,-2.208,1.0,-9999,-9999,-9.80833,1.0,11.2257,1.0,12.2297,0.570656,6.10768,1.0,6.65392,1.12824,0.727823,0.984375,0.0233007,0.667355,0.706963,0.752952,0.989583,0.989583,0.973958,0.646729,0.618275,0.647842,0.715265,-0.0637395,-0.057638,-0.0475788,-0.0361096,0.704993,0.691989,0.696145,0.705519,0.0,0.0,0.0,0.0,-9999,-9999
20110101,20110107,-5.344,1.0,154.615,93.738,1.0,221.19,1.0,1.16,1.0,97.442,1.0,0.109,1.0,3.583,1.0,0.198355036389,0.909722222222,10.8347291667,1.0,204.809027778,1.0,68.91875,1.0,47.5416736111,1.0,29.7881944444,1.0,281.083354167,1.0,399.257,1.0,-4.502,1.0,-9999,-9999,-12.9988,1.0,14.4891,1.0,14.3234,0.613155,5.38944,1.0,5.3278,1.19854,0.554066,0.988095,0.0227557,0.521089,0.539928,0.563252,1.0,0.988095,0.988095,0.428483,0.424479,0.457832,0.462915,-0.0991077,-0.103088,-0.0989831,-0.0922255,0.336524,0.302659,0.316766,0.34193,0.0,0.0,0.0,0.0,-9999,-9999
20110108,20110114,-11.588,1.0,161.438,89.843,1.0,233.442,1.0,0.457,1.0,98.531,1.0,0.073,1.0,4.146,1.0,0.247621615179,0.888888888889,-3.90831944444,1.0,164.380978261,0.972222222222,107.840972222,1.0,128.3743125,1.0,62.6708333333,1.0,258.547243056,1.0,403.545,1.0,-2.711,1.0,-9999,-9999,-10.2667,1.0,6.31043,0.982143,6.23826,0.473864,2.36687,0.97619,2.3398,1.05318,0.346208,0.994048,0.020481,0.317959,0.340696,0.358425,0.994048,0.994048,0.994048,0.324422,0.29765,0.313664,0.333991,-0.0157552,-0.0531199,-0.0283109,-0.0141971,0.311816,0.271273,0.302293,0.34211,0.00866929,0.00374593,0.00436954,0.00933187,-9999,-9999
20110115,20110121,-10.278,1.0,170.999,98.025,1.0,252.817,1.0,0.455,1.0,97.881,1.0,0.218,1.0,3.883,1.0,0.221347853535,0.930555555556,9.43125694444,1.0,195.067844203,0.993055555556,143.386805556,1.0,148.939583333,1.0,69.2423611111,1.0,267.501409722,1.0,402.227,1.0,-1.802,1.0,-9999,-9999,-5.26607,1.0,7.91401,0.952381,7.8235,0.486462,7.13491,0.958333,7.05331,0.94867,0.431262,0.922619,0.0212637,0.388958,0.422707,0.529626,0.952381,0.904762,0.916667,0.431608,0.401408,0.426218,0.489625,0.0040943,-0.0191372,-0.0123166,0.0108006,0.434786,0.412539,0.428482,0.463692,0.00824133,0.00370022,0.00431615,0.00839198,-9999,-9999
20110122,20110128,-6.964,1.0,183.122,130.842,1.0,246.129,1.0,0.561,1.0,97.583,1.0,0.181,1.0,3.068,1.0,0.162646449457,0.8125,-4.41410024155,0.993055555556,252.774516908,0.993055555556,122.412506944,1.0,215.095840278,1.0,100.483333333,1.0,271.272930556,1.0,404.284,1.0,-1.261,1.0,-9999,-9999,-3.53929,1.0,3.66371,0.916667,4.06755,0.420004,-2.31488,0.952381,-2.57004,0.835597,0.477158,0.857143,0.0207941,0.393407,0.4645,0.54676,0.940476,0.863095,0.85119,0.477282,0.430716,0.517043,0.578807,0.035837,0.0302728,0.0427418,0.0567427,0.540501,0.501016,0.520794,0.540501,0.0,0.0,0.0,0.0,-9999,-9999
20110129,20110204,-10.38,1.0,197.567,113.837,1.0,230.992,1.0,0.527,1.0,98.502,1.0,0.0,1.0,4.967,1.0,0.344350649351,0.708333333333,-2.93272252415,0.993055555556,205.784450483,0.993055555556,124.450694444,1.0,168.521527778,1.0,77.5159722222,1.0,260.613685732,0.972222222222,400.515,1.0,-1.887,1.0,-9999,-9999,-6.54345,1.0,6.96799,0.988095,7.98744,0.664859,-3.70465,0.964286,-4.24666,1.10545,0.402723,0.982143,0.022301,0.369548,0.387141,0.425693,0.97619,0.97619,0.934524,0.409717,0.375995,0.409824,0.441506,0.0269889,-0.00437193,0.018042,0.0301381,0.45908,0.441704,0.459053,0.472652,0.0,0.0,0.0,0.0,-9999,-9999
20110205,20110211,-8.0,1.0,214.04,132.049,0.970238,233.395,1.0,0.722,1.0,98.009,1.0,0.327,1.0,4.171,1.0,0.235011111111,0.916666666667,-1.66665972222,1.0,220.110895191,0.930555555556,144.513201389,1.0,196.957645833,1.0,89.3972222222,1.0,269.716673611,1.0,399.693,1.0,-2.126,1.0,-9999,-9999,-3.62381,1.0,10.24,0.994048,12.3032,0.658314,1.23355,0.952381,1.48209,1.37304,0.47548,0.982143,0.0281569,0.397395,0.466388,0.54008,0.988095,0.982143,0.964286,0.488199,0.432692,0.46855,0.483641,0.0241825,-0.0545313,0.00402614,0.0327355,0.55779,0.527065,0.552568,0.563071,0.0,0.0,0.0,0.0,-9999,-9999
